0,1,2
4e-08,0.0,0.0
4e-08,0.2706873610347996,0.35040495990820963
4e-08,0.5377050495958389,0.7059986805073051
4e-08,0.8061219335510629,1.065015807285555
4e-08,1.0329677357853329,1.3661872993588746
4e-08,1.1849544954321358,1.5657252670993331
