Fitness_Per_Cycle,Error_Fitness,Cell_Number,Error_Cell_Number,Log_Likelihood_Value,Mean_Fitness,Kappa_Value,Inference_Time
-0.5608107584865984,0.21587393607915273,99.8203883968734,13.67114235516258,-4.34147495141032,,,
-0.8675326956594741,0.29483227001893314,94.85096499495471,13.535443929508618,-4.532527403530526,,,
-0.6407077900101875,0.22924063536440284,100.50346035316949,13.7141044798007,-4.153424815024865,,,
-0.3060938475912005,0.16365151275400786,108.39955801146384,14.06848551875771,-3.922545731189717,,,
0.38794664827113373,0.08693648451638061,71.01843368502908,9.989275651011624,-6.343175342464581,,,
0.06632317595935812,0.11327340822676452,94.46649756342067,12.399642826815066,-4.56353971349276,,,
-0.007140281035035448,0.11845441565462955,101.39730769806235,12.975488008738461,-5.49589120801894,,,
-0.31621870184367407,0.16676677578858942,102.50556341032973,13.612840586291982,-4.1680966886617306,,,
-0.21808595611779766,0.15948229805446507,89.92543288534098,12.543205758267149,-4.385234465394523,,,
-0.30256645742972654,0.15207837991349177,120.01821004330424,14.699067352541768,-4.330809140157811,,,
0.31754758552654927,0.0633587493779732,165.47508154880956,15.649773319517202,-6.188802195242874,,,
-0.4772435827130853,0.17755079030225393,129.9497010405182,15.596529234319652,-5.377983396436305,,,
-0.14730187584816187,0.131881633587688,121.08782206337312,14.69477243718902,-4.86238313013707,,,
-0.35749479094075287,0.19159360507900017,86.03593425358986,12.535611308721872,-3.7179735349899627,,,
-0.016744116617048548,0.13601873738909437,82.17449991045123,11.800807011476875,-3.6847550719260975,,,
-0.049930076480216745,0.13705213727500712,83.96531332953867,11.879264338260036,-4.8271790603570395,,,
0.019169040376857127,0.13685299716126098,76.27043944400418,11.359921123045806,-4.4174843313912895,,,
0.43958649674134415,0.06531271906061377,115.3273378588739,12.67258533304176,-4.885275963673875,,,
-0.3296546865323668,0.16342049078370716,104.86724850080508,13.64619653430547,-5.572034603052797,,,
0.6833723549791124,0.04495743946151276,124.77759913278112,12.049187757116218,-6.129022291441831,,,
-0.30166875744681126,0.215380078738929,60.94720315454377,10.49687683748411,-3.5698633144495355,,,
-0.46231202242661906,0.1684257563800252,135.09397155780763,15.804234692688455,-4.090528176013178,,,
-0.2815426586805307,0.16582501080771186,97.59788901320736,13.196240014924046,-5.5183042882288325,,,
-0.04837618430796646,0.13893813128775612,83.10872571641977,11.873449862949844,-4.138440886040695,,,
-0.04978038712824251,0.14085764718455643,86.4438890176795,12.31229495349728,-4.071037885814283,,,
0.4731424362359568,0.060958050974738894,119.22922589415072,12.690632526157751,-5.969824203923524,,,
0.49444891401271607,0.07446705332032028,79.13012743336756,10.3853423365085,-3.5802862224933945,,,
-0.02342576356939606,0.14282075650788145,71.31556422160938,10.849641709343642,-4.804404229627846,,,
-0.3084018882073552,0.1687628096440609,90.80758476765568,12.600303514006695,-5.8340762418192735,,,
-0.09523373458481166,0.1773265482101669,57.6664559079684,9.99174230621693,-3.8350282375502536,,,
0.4972534858118672,0.06019079133433769,116.66025048974356,12.5270941074558,-4.953623595875434,,,
-0.20739448005387875,0.16513012236582592,80.46422195845719,11.86847584991204,-5.81151652900698,,,
-0.9781699168489116,0.32590361922936206,80.40523980920536,12.326580565938576,-4.490002432416598,,,
-0.6372821908842975,0.2222956355048399,105.64215529538774,14.082775237836406,-4.0223601598803675,,,
-0.8030227014195188,0.24585870114128822,107.9877697134227,14.21099894529669,-5.016426904930405,,,
0.36230992868366385,0.10256499396796824,57.802215040267484,9.170928562550124,-4.4253421095997405,,,
-0.23445165164085913,0.15233915325925587,102.46209149077342,13.473656689208685,-4.186858645187688,,,
0.9993641647146766,0.03094294236800221,104.43232557462412,9.356448474599135,-7.8778154619233325,,,
0.1919796691274721,0.10206838654275989,88.40548283630298,11.796385341322079,-4.310958730372427,,,
-0.025461331685790123,0.12139160612861864,104.47178308049384,13.323299782202529,-4.257555157710487,,,
-0.31531452584103514,0.1718618902357678,94.89464447813916,13.050970144991336,-4.0205115569690655,,,
0.37107576082092697,0.07365552113497023,102.77617034093154,12.073575314366904,-6.801845287923019,,,
-0.4039983396343148,0.19256287611666628,95.36355631329286,13.302434541867802,-4.344725739214844,,,
-0.4915063136830449,0.22742721845040748,76.89941461344553,11.896617833658444,-3.9687217368302,,,
0.14379258056841202,0.09960922065584134,109.69567916909416,13.436727950045384,-4.203256397926824,,,
-0.3442641112176855,0.1889026538790127,84.02441139786295,12.318715485229761,-3.9586291304127226,,,
0.5455824583181011,0.05570415286151993,119.00622398121533,12.459183516801517,-6.386465048818191,,,
-0.29367435182627777,0.11865552480842315,193.4304012870422,18.657447443265813,-4.741898673623332,,,
-1.462801520247451,0.40118738018025374,111.02534174180506,14.66897526039112,-4.239115027062462,,,
0.2607097966802577,0.08410992701193107,110.3879227184413,13.023435401938457,-5.182495661783335,,,
-1.494714603008812,0.3889643600221103,130.59156926310743,15.978045126541183,-3.8683893599006183,,,
0.6304422884057819,0.044604404696013775,142.45277349621355,13.093483607096038,-7.862666219312244,,,
0.8001480812426213,0.045188854807666455,82.64104420550981,9.181857809077101,-9.882748062571075,,,
-0.3172010054009717,0.17375037638665639,95.39252355098942,13.141482424457521,-3.800503820469893,,,
-0.6405237919233678,0.22537717708007182,102.45531453103766,13.845076053920272,-4.300495049710484,,,
-1.2170270358112978,0.3675492374510015,102.38314840291743,14.116535644397857,-3.6328660127115793,,,
0.27784698151502857,0.06837137551116106,160.1138034955608,15.605195531551502,-5.287623647113671,,,
-0.31308763127760797,0.14432345625108214,139.8821032963421,16.011300717290343,-4.08798399405953,,,
-0.7293402079162475,0.24493026718760294,96.90324995441699,13.448654979075066,-4.411514070067107,,,
-0.27397510139276204,0.17595794900781234,83.65837946703336,12.213550989463942,-3.9388423320087766,,,
0.9075129495994764,0.036710239543568716,90.85120455091122,9.089334209286902,-11.110782475773457,,,
0.07001565605844486,0.11397092584354648,97.58434831259444,12.76920236693136,-4.098850215941663,,,
0.021116039867935414,0.10079820936790365,136.88022759001916,15.151200362667696,-4.092175692584471,,,
0.273842794629424,0.0811744846985694,115.15996894351126,13.214236493415466,-4.741326229909419,,,
0.40084191574968747,0.07252219508846607,105.39321241644564,12.31614236085544,-5.973766545619599,,,
0.4722666340942994,0.06529856300151952,110.72982989317701,12.439119914553755,-3.8754043077194416,,,
-0.7457467161647622,0.23077977960731696,116.46905235002714,14.795086933444418,-4.0307832969002195,,,
-0.33131751179972074,0.23090302444888008,53.10186383927885,9.72642592552615,-4.103068240659992,,,
-0.6704823789136561,0.20612306786829443,135.36430310617513,16.050447149502077,-3.866097515166949,,,
-0.5417369368320688,0.18696139828739378,119.02948351998967,14.734666218430446,-5.233949033551063,,,
0.4510311545287006,0.07031174363735664,95.70778317609239,11.44442725752318,-5.67362625755926,,,
-0.3908055328845106,0.19960215355501526,81.9252367973445,12.19023507062489,-3.83111615863515,,,
-0.15313568346716033,0.18870096215659918,53.89380403256163,9.583414565711816,-4.645372080357326,,,
-0.6120035051675136,0.21117334591482279,110.1430232667244,14.340317620768921,-4.464254929914711,,,
-0.45934835054615586,0.21984811380339836,76.20715251338831,11.78947112841193,-4.055203043505182,,,
0.3532384659629516,0.08461660358032778,82.36043602822829,10.833138660218598,-5.978740559275543,,,
-0.676154822847906,0.20153520947398312,140.95394783396762,16.342715453096115,-4.07438472591255,,,
-0.6716274828284874,0.23362000305469302,105.6730152842464,14.168496799031027,-4.31667884259757,,,
-0.01748689229187504,0.10990110552676588,120.7783094232577,14.198987275242743,-5.742114573786273,,,
0.16052015926683763,0.09148307565634116,115.40979786943429,13.446348654302778,-5.508422170217846,,,
0.3030718069412045,0.08090300701031945,112.5726869708537,13.20103799899638,-5.489590832579118,,,
-0.07043175412704204,0.1285315962428404,105.49616066709947,13.510525461129404,-6.3257986845521215,,,
-1.1076024150831107,0.36306319162252315,84.39387438542549,12.736432521105055,-3.8682447353713423,,,
0.21831356047904193,0.08200224177344549,129.30780387376063,14.195233756282184,-4.367108014553674,,,
0.09394418794787181,0.10651845041333252,105.61293381245127,13.201526364905535,-4.170697871203259,,,
0.42202512431237577,0.07230589448324823,98.91252439537553,11.794882347862009,-4.524798021127707,,,
-0.8147208081600268,0.2558688906018937,102.95052437839931,13.912474944877838,-4.835989663278328,,,
1.137329435880631,0.019590658421463816,169.32607865894593,10.871622680120874,-13.744075725855602,,,
-0.8771015813830714,0.2665871706534084,110.64713181586349,14.515277770341807,-4.901767394074811,,,
0.17824357043702468,0.10769432012252031,79.19844002061048,11.045607061782821,-5.156400734540164,,,
-0.16978758515426015,0.14054257632519118,103.21519285712239,13.376514147628086,-5.007322561437803,,,
-0.5239991000470743,0.1730006071987132,144.28642498219713,16.395359510866495,-4.088602676735969,,,
0.15109554698961736,0.10639151816508068,90.77324226353437,12.064555558460299,-4.386402892724044,,,
-0.32069419500648516,0.19940695093457136,72.16872259207156,11.396411981659138,-3.8035248342760744,,,
-1.985365466135674,0.65934206009861,87.73386267805446,13.12723040672184,-3.529213425113753,,,
-0.9119497295985133,0.367086812005838,59.751611153821116,10.639834329629108,-3.841599326897005,,,
-0.02412979835225051,0.11879584200063083,107.32605834995327,13.413570650472106,-4.645301896358999,,,
1.0199117441209316,0.028306798703134604,110.67273776930034,9.459823530643106,-12.986104740717316,,,
-0.8956451715386836,0.32825103699728636,73.92401579139873,11.85180919001392,-3.610066005115942,,,
-0.07362680892089007,0.12234738096196009,115.65082664836245,14.127843409064873,-4.211769693122618,,,
0.5205724345708059,0.0601954701508016,101.54878082645897,11.388157721021392,-8.852054634619227,,,
0.20216346424760476,0.0902986748948134,112.65070555419675,13.369845735664908,-3.943993880675736,,,
-0.2810831461367717,0.16775329570977868,93.03996766491662,12.880794567736672,-3.9483095193495488,,,
-0.9588539436120526,0.2843107836327333,102.84587607967809,13.943314431909199,-4.8228318161075165,,,
-1.001045040362314,0.34610677309950955,79.58268199220136,12.347795575189023,-3.5928983046137164,,,
-0.6741133326084042,0.21394667356622096,117.55113265008083,14.796586138012396,-4.3131329523218405,,,
-0.4041862914136926,0.1861263857650074,95.23557147521714,13.131121777986802,-4.2574297328804604,,,
-1.1310735049738248,0.3340913620944915,108.32684173914903,14.500557960740055,-3.6867368850664524,,,
-1.199702631474117,0.3471687242769879,103.1101098311734,14.08471390978519,-4.06319621646944,,,
-0.10167042731956132,0.14158483127497937,90.97025723866024,12.519513351034117,-3.976502897637749,,,
-0.6608008867432166,0.31178883755191295,56.69454709777202,10.31670274075189,-3.4540082699792753,,,
-0.755672250857964,0.2396594261843883,108.53011967516478,14.295719246730744,-4.133661121275162,,,
-0.4701217038631936,0.24746364401728327,63.6960028286623,10.84059824776722,-4.0147463930517615,,,
-0.7979564068276782,0.32363060748381267,63.82209595474207,10.95014416253928,-4.52706227222461,,,
0.3956172018335247,0.08810479086181557,71.43143914876535,10.082518578685884,-4.9311402399618265,,,
0.6764491162589127,0.048014442585074736,114.67024610395781,11.671929643680654,-4.848857863220634,,,
0.8918348590979533,0.029432885786563133,157.5745102613597,12.221190885780546,-8.754407411122791,,,
0.22610802833751498,0.11989476784008275,61.05681937430176,9.80896412543911,-3.5144479737528713,,,
0.11592376627691654,0.08430151657254129,160.4395065921654,16.238061184738807,-4.219703855931321,,,
0.5707129844093864,0.04668409835832895,156.09973347193304,14.08550188925153,-7.0203856175250134,,,
0.7592794898597918,0.044084828876721445,97.2355668738056,10.126828491532882,-10.396740703174109,,,
0.6470639529527602,0.049773030060383576,111.63412750223486,11.541668773526922,-5.747707828665663,,,
0.25802347794335395,0.08837127324077432,99.7693770059593,12.320243700241424,-5.170209379914892,,,
-0.603338707964606,0.21188882761273037,111.35606648998105,14.467438768911421,-4.034051129219934,,,
-1.0315551462734351,0.2622926177024335,156.1169909607186,17.44537603317524,-4.176665274794969,,,
0.16546623034146737,0.08742696007169384,130.47844140286847,14.457314254538819,-4.328978112106023,,,
-0.1070361942770355,0.14816894184599777,85.6464578874877,12.210738815119864,-4.305529572956699,,,
-0.35507989307702237,0.1592296875916851,120.52320144712893,14.73307306558457,-4.837494860433017,,,
-1.1349967920986286,0.3505856902453626,98.26981880592861,13.797450791711968,-4.378957633081976,,,
-1.0694636545703742,0.3017014217926141,121.93580215976286,15.384004750255766,-3.796205191511082,,,
0.5159900392772881,0.05830393877478612,115.00596788265261,12.24888613303,-6.370288162928956,,,
-0.022350991096598934,0.12139991935623243,107.32370562458303,13.593614162540106,-4.102042207070715,,,
-0.6734998775688782,0.24848726040127683,91.81548818637353,13.168006203776024,-3.924244829597979,,,
0.17225924171000587,0.09588979308833544,97.3476323066924,12.201674767219101,-7.712049519774765,,,
0.07117597209390095,0.10034379071262592,122.66078748182417,14.218696859734822,-4.54204838195892,,,
0.23359184674667496,0.09698011927911125,88.86035137818574,11.762052272706542,-4.068111228566005,,,
0.9572139645746511,0.029115905721956055,138.28643870996126,11.065067854818755,-9.072883225301089,,,
-0.36736632521598467,0.1712295974158054,105.17159994402924,13.757362480135463,-4.859928328064518,,,
-0.8371402112103558,0.24565942082092623,120.16488804597633,15.089461357305831,-3.9618875869974888,,,
-0.2587882655918233,0.16130040528569076,93.0659794393691,12.79502210759115,-5.381126258615132,,,
-0.4607268667518239,0.23479879912793183,66.87800302171512,11.037291993847333,-3.822379880776912,,,
0.1479000719945077,0.10504132095808406,91.8141202178775,12.060472310040037,-5.741157235622248,,,
-0.10411113520900113,0.11220136428819297,143.01648625209316,15.69899621887716,-4.726388472761354,,,
0.0038991774026789485,0.11404697940627959,111.17733824798341,13.68472513035793,-4.353653468373243,,,
-0.44686616620122166,0.1816186071444642,110.04852278848647,14.193639643353606,-3.9655194825333386,,,
0.09124467594297035,0.10365512736710758,111.09352820724776,13.538380338482707,-3.8180010998736353,,,
-0.3773385033885389,0.17559959391836308,99.93400792811082,13.39308038436424,-4.770677376474149,,,
-0.012711747929840807,0.10295355319865292,138.14174616592706,15.139998358961495,-5.285611958785687,,,
-0.4060180006991788,0.19918538430243074,83.06935946869487,12.263832373071734,-4.881098563998803,,,
-0.8044051370329408,0.24413094927361995,115.14009423133044,14.757796155404016,-3.938924745308342,,,
0.07217395170821565,0.1077581546480303,102.39229712435788,12.88229782300215,-5.1216474778772305,,,
-1.432936769018329,0.44221977959936,87.90879210493914,13.042304785421374,-3.962165539774823,,,
0.635278014424264,0.04173000001111645,164.64322432705106,14.107313364504172,-7.173510332729517,,,
0.17568757599932835,0.10697925595438026,82.59785944758254,11.38877637481043,-4.3656542422159,,,
0.033103047416390544,0.11982297056187019,92.18253125054869,12.346155886232598,-5.32238084309944,,,
-0.08956424829550283,0.1363974118175531,92.58031195675929,12.551195564246289,-4.443722520051224,,,
-0.2519863294728706,0.13868189846133694,128.13065636585875,15.07194009370432,-4.890796091465604,,,
-1.173272247130908,0.3363972741037821,113.43197946497865,14.845078429418008,-3.6815903417512477,,,
0.5554677402712493,0.06345450692417158,88.40609984820813,10.641586379946796,-4.833246707987001,,,
-0.7594010082848935,0.2505338187344229,103.09621939843016,13.958892533290099,-3.8293460960223538,,,
0.38058764974519754,0.07182194695200321,107.92767818864827,12.387883403942956,-5.712186365660642,,,
-0.41435443288060975,0.1792696290557089,101.94265200748822,13.540141974745326,-4.914845126006529,,,
-0.23276228789136563,0.143836981297197,114.52240104592587,14.229537867998383,-4.4312265464888725,,,
-0.2575813450282107,0.17275304738069105,86.73454049190838,12.470102469094273,-4.025582276609891,,,
-0.624421786704972,0.23268993026724488,95.72744982933013,13.411364623578844,-3.955395446305525,,,
-0.557727317323013,0.18149034393465097,143.3344195234118,16.46501070794941,-4.244737642909875,,,
0.09420221864357262,0.08946876729661099,149.22089481925119,15.669873622580637,-5.011769290845576,,,
-0.48970142948649126,0.17784452798246386,125.91426982076422,15.246091167299797,-4.806046658750969,,,
-0.9832804046292777,0.3274455654057185,88.70430354350836,13.05377982858492,-3.6215208886570083,,,
-0.3674198841777708,0.19362163686017236,85.96428004237407,12.54072351468026,-4.305578390280236,,,
-0.07506548579739149,0.12072495450855328,115.35248155074312,14.01063013648825,-4.887802287751464,,,
0.4545071980472165,0.06851006685936874,97.64956220095033,11.51491011646224,-6.1708339609959975,,,
0.3119049005499863,0.08254878075116517,101.82013900365503,12.358192966304854,-4.703911456877566,,,
-0.07500570629858937,0.14779929248289633,80.9280482101556,11.85186512918843,-4.044200866577499,,,
-0.7363160203587624,0.2885720064532744,74.88964564547992,11.901514218146891,-3.9506825052421095,,,
0.3413877953185242,0.07371317006959585,117.56395798834114,13.168007177003457,-4.768903029484957,,,
-0.17456321451901474,0.14681692303596505,98.73178504820392,13.144350829034707,-4.242809503280412,,,
-0.41458087895000095,0.16227078803966286,124.34280679382177,14.982852062526419,-5.520845398410893,,,
0.32593980370926084,0.07757461815473102,112.06243929711384,12.931756618905244,-4.037461043544528,,,
0.0711671004111662,0.10442894938438683,108.54007453907914,13.238752431916,-5.8622158613108795,,,
0.08766430351214345,0.09064611968960294,136.9589743496223,14.80612479544107,-6.568804149791617,,,
-1.0599245978595206,0.3078814932728539,108.96115091413853,14.464926173527658,-3.922312460693849,,,
-0.47287252926947837,0.19291929377619665,109.51656877334722,14.334972179711295,-4.274790614018837,,,
-1.0056293292686191,0.3229941470470663,91.30330141098278,13.221648211610676,-4.183477900666063,,,
-0.012190832513747186,0.10595498619507049,127.51145476497162,14.54473277065494,-6.479868258381356,,,
-0.21200247107972178,0.1919737667075425,62.6755988706887,10.522379210988465,-3.758723397715504,,,
0.24736789963902564,0.08235041720222325,117.06977272391457,13.38915508941836,-5.066054775303159,,,
-0.07991012479548443,0.12057954701135401,123.14232868170153,14.657106206703478,-4.266104318774345,,,
-0.4780072387349498,0.2244174896887254,75.26482515326519,11.717194348360639,-4.246257555730433,,,
0.9523657822393129,0.028937459666857762,138.55684799263307,11.111559716039102,-7.053480746456385,,,
-1.151163886521614,0.3780924529283002,92.32605158962943,13.448758987517305,-3.963529480297743,,,
-1.5263903145405482,0.3816498912231058,149.7382712908084,17.15196294950646,-3.8498045913931938,,,
-0.4066165797373704,0.1803087313557868,105.51522160845691,13.909175332350628,-3.7847469503680173,,,
0.17434739653107562,0.10255523007475369,91.15292649419385,12.012384176062127,-5.309517808228991,,,
-0.3127976073030506,0.164502705997703,99.61020095675165,13.281730670018174,-5.162315574434405,,,
-0.38320801070466737,0.18833567814619762,87.40263644636498,12.520158091319011,-4.597053621065924,,,
-0.7893801107774521,0.2409363468796997,118.4085822903496,15.009357085123863,-4.189737866183588,,,
0.6173025057500701,0.05128747365044945,119.5535092230098,12.245853336396175,-5.3927602129988905,,,
-0.46982442073272185,0.18020792986938017,118.38079627187598,14.75621928711105,-3.906238168953617,,,
-0.9445816010700878,0.27525787627756076,116.04624987653912,14.918657032255298,-3.8270704583575554,,,
-0.11002503655100468,0.13807987640748728,100.43282445531393,13.276996020118833,-4.484956394693688,,,
-0.8038018054982332,0.27178687256388445,99.52664920901957,13.822135030836344,-4.1454848391427115,,,
-0.29390942786439933,0.1621525804911441,105.51412207952927,13.775530000715891,-3.8457039556115173,,,
0.528508444622802,0.057737549572933616,109.30490948096748,11.818983753593379,-8.44135263853458,,,
-0.42147529595466326,0.17008077868018848,120.91533279420769,14.875543555769307,-3.9764126139884053,,,
-0.16044936141289154,0.14429649403478234,100.20554017677142,13.273706209868227,-3.8373882810346505,,,
-0.329434182232869,0.16425839798875255,108.80964127668837,14.03065278510356,-3.917319734229756,,,
-0.38912906871253466,0.1759639133703527,105.6366327600745,13.86314246079796,-3.983828984423643,,,
0.17137500731247182,0.14833038838393905,43.90361860294923,8.306974864308007,-3.769165230315683,,,
0.15146365230536457,0.0836375930218723,148.3478781157233,15.478815936208159,-4.563308293032817,,,
-0.646391884735928,0.25166140921845714,84.06257579779762,12.556830143793764,-3.702268551203982,,,
-0.5841909871415428,0.2341842771533736,89.75327114677935,13.001589832274409,-3.8233345818319764,,,
-0.25444442704987824,0.1810830228250263,71.48307293693404,11.141686732719828,-5.037122504849861,,,
0.3015778937146121,0.08689666302366934,98.42376775833017,12.314798041188382,-4.082428410510338,,,
-0.1816963279614881,0.15080297845759721,97.05217684641649,13.09684253929286,-4.498405869429698,,,
-0.05436624755630564,0.12309710758124927,108.96516788497865,13.656254050312654,-5.582920755758823,,,
-1.3904852399935144,0.39190664710686457,110.27837777112487,14.63073790710508,-3.815307366370009,,,
0.3345453978749215,0.06601049111126549,146.93739034433816,14.670801899458585,-5.549920591840511,,,
-1.1519841055059212,0.37060494647219233,86.43360887578513,12.900142539011405,-3.825884262713749,,,
-0.8423230757056136,0.2578938507939741,103.98775022286513,13.971770779864025,-4.921605138265927,,,
-0.34170976864061653,0.17942906180838003,92.15925162692314,12.870272662568235,-4.197525350747657,,,
-0.3029105698117099,0.14700043796570791,123.37079395487353,14.81060457107346,-4.879771097649792,,,
-0.20509167478851756,0.1493368581940665,101.14189525546024,13.353102467865806,-4.191261368064159,,,
-0.4011614559822405,0.1381739451927679,170.94013320017615,17.607962717365645,-5.776000695015935,,,
-0.6236414345175557,0.2086520131375204,115.06379954507715,14.64507046077192,-4.244906489731764,,,
-0.8700608565462746,0.3002945131832994,90.09147924382232,13.167359655676618,-3.8033901493183397,,,
-1.270674502123283,0.46067371812061236,69.14044450076946,11.581130760231595,-3.516850006917543,,,
-0.2183588363936459,0.1590193184719937,96.75771688544889,13.190622547651099,-4.269515474369309,,,
-0.651196831468735,0.2339194332010228,98.1102825411927,13.57414447017926,-3.9111324438935857,,,
0.006285587820873165,0.13908867933433208,72.00685315873918,10.921765468883443,-4.05788427752937,,,
-0.42234285259340826,0.17719321506469693,109.28774849704205,14.09618321170022,-4.716515544480652,,,
0.26945458077357903,0.09532678020309683,84.8359535297361,11.391862974682116,-4.04879897736783,,,
0.3608188209689005,0.09078722559332127,69.7095407312623,9.922411057284263,-6.012991538477639,,,
0.21844202044532063,0.08806928099842423,115.76743351686916,13.560101059694427,-5.0322585986312465,,,
0.3734929124517739,0.07544993066466563,102.9424337824106,12.20597838100779,-4.441611207625397,,,
0.26452977657013677,0.07579654621292727,137.82119888302,14.598368946615844,-4.232034806847303,,,
-0.16657374422696236,0.16235463509271508,79.65526287124668,11.814917533081312,-4.303971232917409,,,
0.578004014194686,0.06708615738262647,75.53120232312843,9.802966788266996,-4.660612288276949,,,
-0.656814592336851,0.19120537626238088,152.1106535634149,16.981498000272957,-4.093019343725704,,,
-0.1753357135861564,0.16748451800466144,81.02332098413675,12.086114512555934,-4.06980292333608,,,
0.18542966899031757,0.08983250577084861,111.84818828936363,13.167619028985762,-6.541599419110816,,,
-0.3979502493261909,0.20210783946938748,82.58013936815918,12.282817130463847,-4.629182075677964,,,
0.144944634983084,0.10742862755664397,90.14564436871838,12.04036588768711,-4.15940001440003,,,
-0.7696558067120418,0.21560106219616398,136.67904961531744,16.036004495525773,-4.39920127346662,,,
-0.5674961988815144,0.18636364157647028,127.92164893088434,15.365492840468649,-4.560749894097302,,,
0.18527765029731882,0.1305378847722798,54.51957220286946,9.241563145275299,-4.296965952238619,,,
0.046420337780563155,0.09654221264089025,136.36188646597134,14.923965042989497,-5.62618843097879,,,
0.4470065460121573,0.07279949995168027,88.7634174992004,11.003393000787723,-6.667560518476993,,,
-0.3150103207473032,0.17460715208098837,97.46309726473953,13.357663624340768,-4.333863719994891,,,
-0.11552633300815944,0.13486019486921735,100.69301681659934,13.15795078589328,-4.759142378461955,,,
0.041083591592187774,0.09811499909375153,138.68140067802628,15.211330622858585,-4.564761598611388,,,
0.04232185498169808,0.11931570949030641,91.851185212045,12.326303362918107,-4.299027000708922,,,
-0.6768996632270563,0.25608401879877457,83.55868999511459,12.497701813973448,-3.8758867436731634,,,
-0.6584336522881601,0.21130036882706152,121.53019561302325,15.097705181702146,-4.062128205727293,,,
0.6584254066599594,0.05603401061045446,76.80885200639024,9.317638398405718,-10.718735836022988,,,
-1.0325019854325093,0.28530328930845744,131.58626214647146,15.998551505098318,-4.0189828338679945,,,
0.2346751546955791,0.096604921093746,85.93040284236696,11.415594895518234,-5.370974259403482,,,
-0.4475007805483708,0.2073475983977916,84.60677587091234,12.431682693473125,-4.294715723972099,,,
0.3915982536532181,0.06513507396722414,131.45440154849487,13.70535293199456,-5.253504308744622,,,
-0.41941422718910837,0.19800065215878085,82.29784998240974,12.120699959701849,-5.190683637535869,,,
-0.14026605766183758,0.1365992836028722,103.49240014657207,13.32939721770282,-5.99627567687318,,,
-1.445494248057986,0.3867239588314447,132.5644370641704,16.146248802737666,-3.9317227227121547,,,
-0.32613801970335415,0.16667004154853074,100.95078774277773,13.421703552464855,-4.617136160055306,,,
0.33942140289097006,0.08240392300220374,95.78599106460909,11.933087011582895,-4.943685575441085,,,
-1.2128435756661735,0.3669600695321574,103.08887840279574,14.178032110741787,-3.6840966929736885,,,
0.47810460712940783,0.06406152511003528,102.34193327877767,11.643376298688946,-7.524564943072093,,,
-0.46539097069514657,0.2096378554819024,91.21111642826719,13.049403530794851,-4.2660237743697165,,,
-0.16374813365777835,0.14215783750329114,99.3489370778458,13.128568534738404,-5.108031315291498,,,
-2.8234958155866,0.986223934847989,104.58224064288989,14.360783010192048,-3.9666820720915106,,,
0.38556283435786515,0.07600743653261662,99.04190981107125,11.955491925443674,-4.649901466454651,,,
-0.8777282233964008,0.32200559506827225,71.69625489666802,11.61647305553012,-4.127216697908749,,,
-0.4054734806525644,0.1804855117652799,106.66512100165362,14.021159096497641,-4.098694625950298,,,
-0.7705596479460735,0.2795669028502527,88.58431034603447,13.027719571452083,-3.985164306220357,,,
-0.46440295188274683,0.23062770780609165,74.58477706766008,11.787220266482732,-3.837862216287369,,,
0.4625412343903787,0.0661760747016527,102.34619651267995,11.770077241765195,-6.765006301904847,,,
