Fitness,Log_Likelihood_Value,Mean_Fitness,Kappa_Value,Inference_Time
0.07566231185725156,-27.572075035084026,,,
-0.08602226130025399,-18.13694163150813,,,
-0.05354592617573076,-19.796276417628277,,,
-0.06754204490801109,-18.51903450234111,,,
-0.1568345768367708,-16.873719690497353,,,
-0.14598636418780098,-18.9433053821224,,,
0.008420357938746114,-25.534604793116827,,,
-0.12273413565812444,-19.78717510738733,,,
-0.2296312123032363,-15.295184654719034,,,
-0.09439217251012963,-18.585300425027228,,,
-0.019536601756198913,-20.41832977922324,,,
0.08911727065837988,-29.43239904999244,,,
0.05811903529948991,-25.512048036161453,,,
-0.03030604067838339,-20.59174841549915,,,
-0.1755876257160852,-16.056968206596302,,,
0.06516998599337864,-25.47360040632337,,,
-0.04298803487482777,-19.237438307135342,,,
-0.09020714879048101,-19.088719866466676,,,
0.06237303956780635,-24.119358412044736,,,
0.009730984076383687,-23.64514801345995,,,
0.014183245868671156,-25.036942407067265,,,
-0.2415144469670242,-15.676152592076704,,,
-0.11528336839382372,-18.82029589041977,,,
-0.21867959166149195,-15.507338692469798,,,
-0.006887737688653903,-23.591447169882994,,,
-0.04387420797222542,-17.959983940709687,,,
0.045819079370796566,-24.749021251511646,,,
-0.03242523005852981,-20.64106884143344,,,
-0.10642306161905804,-17.11253453516815,,,
0.20164473171080954,-38.36994706662901,,,
-0.28466458262482586,-16.212915445141917,,,
-0.37764186416064044,-15.360157574562908,,,
-0.09709798204846386,-17.84749366003518,,,
0.026681833345718706,-25.34316491021222,,,
-0.06455771604926382,-18.35322880683364,,,
-0.07685720881688633,-17.689362091095663,,,
-0.18112658862399145,-17.36045715252649,,,
0.1270359855270383,-30.97869958521783,,,
-0.1105818232987468,-18.028772595785284,,,
-0.22242628790527103,-15.74760489085147,,,
-0.03295044218046193,-22.051150897293695,,,
-0.20040624247316977,-17.69870371879916,,,
-0.07699104740482147,-18.847961365179266,,,
0.10595727259831338,-32.583749620050355,,,
-0.10187759489744366,-17.795227582376718,,,
-0.04155960456443597,-19.56877466403848,,,
-0.07932517804187612,-18.42244181152439,,,
-0.09207977300232441,-17.89045545958697,,,
0.03378671387485155,-19.92499637427934,,,
0.020299451937531177,-23.769616219982044,,,
-0.15013073023472856,-16.493948342433992,,,
-0.1455012490519658,-17.06250259989438,,,
-0.044380915058455594,-18.12745288804503,,,
0.05377050331522843,-23.446291769493,,,
-0.0497901155268014,-19.81047734016554,,,
-0.025776567166090617,-21.766498374456525,,,
-0.3171989599170554,-14.995327612696617,,,
0.0638757790950893,-28.033002807494963,,,
-0.24561191200265237,-15.028457747662237,,,
-0.1736193787633805,-16.391560750897394,,,
-0.08250402222729476,-18.009671882909707,,,
-0.06874376167065252,-19.82853403915728,,,
-0.04689679823883041,-19.165712657980947,,,
-0.09661123968891408,-21.41120346922704,,,
-0.14489880765581203,-17.184534656084786,,,
-0.20578337182662707,-16.384035263490343,,,
-0.29742954887230555,-14.250928544648264,,,
-0.07009108682493008,-19.935655581804802,,,
-0.14677790976885519,-16.70061182208426,,,
0.0007570118499004443,-19.68362107410549,,,
-0.0930860393495296,-18.0716235750466,,,
0.05037812558529228,-22.717876165748265,,,
0.07134081559806849,-25.411308941613537,,,
0.031063244418298185,-25.204273761377266,,,
0.0753756660139044,-25.433638629127902,,,
0.047458673955640455,-24.538693622789886,,,
-0.04312463698774869,-19.227716422650822,,,
0.11780250939562613,-27.79855454713534,,,
-0.16673545967414502,-17.810402273697406,,,
-0.05930227989471644,-20.22781650333912,,,
0.031214229562298253,-26.279250562556165,,,
-0.09185407326451815,-17.693989008188236,,,
0.023818913025508523,-22.30747813866611,,,
-0.17550788108322982,-17.23389581907012,,,
-0.12481870148518834,-17.75061714350401,,,
0.03671379559688453,-22.71772472233668,,,
0.001961771842805781,-24.438589073174967,,,
0.08772607613620657,-29.798687178434577,,,
-0.09479403930436614,-19.753837398287867,,,
-0.02684433316216825,-20.29899118310133,,,
-0.0035550336617140694,-22.551714356969914,,,
0.002665673919179653,-21.26848805170663,,,
-0.14831918013228115,-16.50264885502718,,,
-0.1508215389449063,-17.037393191169894,,,
0.13134501576659344,-36.96284646647312,,,
-0.25874183135215,-16.71064854250024,,,
0.04527818659240131,-24.291324027421304,,,
-0.10392272620162911,-18.505760446402835,,,
0.07685664867918604,-27.371358272031266,,,
-0.08237851676138064,-18.68089581799782,,,
-0.04036570813913903,-23.65743455064345,,,
-0.3642595129698162,-15.861396284637316,,,
-0.07262975488050712,-19.510389372557587,,,
0.06320837140815039,-27.40619025825279,,,
-0.28909219461571123,-15.309888921413702,,,
0.0942756256456404,-31.671875607510376,,,
-0.11660884451894883,-18.870356144702026,,,
-0.039046571097615945,-20.693418988366172,,,
-0.644652450561561,-13.541087627628407,,,
0.07511124685509739,-26.65316276147985,,,
-0.1739584509951624,-15.274587015783528,,,
-0.10528641503398972,-17.99630954399569,,,
-0.18120512639870645,-16.77776257751069,,,
-0.11731204028800649,-17.619439213667324,,,
0.09026980267601296,-29.263217182455577,,,
-0.08010722150660722,-18.959362310967258,,,
0.046097714300039186,-25.632017546230543,,,
-0.09031928805720146,-18.133490727797984,,,
0.014979470028034094,-21.80452694875103,,,
-0.134684119295053,-18.342159506529523,,,
0.004127313543091888,-24.486106915838494,,,
0.2535789635009347,-62.948583234442054,,,
0.01870090861356917,-22.627179348947386,,,
-0.005653008710091764,-23.856071060304075,,,
-0.13564303740974257,-17.927196403596323,,,
0.08231945435413816,-27.688989873356938,,,
0.11142837192763073,-30.807553793534854,,,
-0.2866102431929257,-14.984178022657634,,,
-0.2670605261125754,-15.938157104405573,,,
0.19988748482727675,-45.72948529414678,,,
-0.006597420038060771,-19.683286272904226,,,
-0.06949203005135814,-19.810977738951713,,,
0.033616000708517016,-25.2055083545726,,,
0.07468086013774543,-27.146314211460705,,,
0.0567213641426453,-25.449354450349663,,,
-0.09785006425695955,-19.064480006682764,,,
0.18179880685893698,-38.29166652596468,,,
-0.035663950522151176,-21.36097241963163,,,
-0.17786144974911303,-15.850044607112878,,,
-0.16321287164507586,-15.87947983374135,,,
-0.07335485011630624,-22.140770635081658,,,
-0.1091151659570608,-19.269606866362363,,,
-0.02367961124180827,-18.648695799682645,,,
0.010348163081643106,-18.55177399778524,,,
-0.4442414768366462,-15.142652403144595,,,
-0.16921209294743342,-17.54672780356844,,,
0.08648560031124258,-24.366646673561547,,,
0.006535663206102106,-19.80095778881949,,,
-0.10901045444742002,-18.78045162836608,,,
-0.11769648403517179,-18.12117872435288,,,
0.08954367742427319,-29.640570529332127,,,
-0.07858657658251572,-24.665887960296477,,,
-0.07235181104620281,-17.501753044879987,,,
0.17450358044800413,-39.54843569529642,,,
-0.09390610427959481,-19.413905101729075,,,
0.024945849233047525,-23.722981500822257,,,
-0.052499412682890344,-18.495341159960457,,,
-0.06021539897314139,-20.064907204192117,,,
-0.17956732612315954,-16.456372455566264,,,
-0.12817583551782202,-19.11762175628537,,,
0.09226733448698969,-32.74705813810886,,,
-0.16895947797743643,-16.645148931244893,,,
-0.007372743328068952,-24.25372605413456,,,
-0.19273940567289854,-16.467099129952036,,,
-0.034685036882181955,-18.581668284195437,,,
-0.0675380194771422,-19.497327040851246,,,
-0.29476553397631167,-16.05390190244066,,,
0.08667049600940184,-32.92433576814408,,,
-0.08579909438015722,-19.049092681540476,,,
0.09776775565239233,-23.805629657256667,,,
-0.08529543319349171,-17.981494410721336,,,
0.047220427137656326,-29.34349270061252,,,
0.2153309290261201,-73.5528670607944,,,
-0.04775148287106623,-20.404634852127483,,,
-0.14346979285634234,-17.821683767407972,,,
-0.0014723006892165416,-21.86534893767197,,,
-0.08374522249446506,-23.290926023213707,,,
-0.03316647602918461,-19.76014482983692,,,
-0.07623030526078577,-19.585613918318487,,,
-0.11172420998887983,-20.166498756289776,,,
0.003297998844292117,-19.909457308530477,,,
-0.060651886796607685,-20.873409144297064,,,
-0.14711027009213887,-16.772354782865698,,,
0.022721432512270368,-24.156626226868717,,,
-0.05704560601740068,-19.490192636778808,,,
0.25091018611850013,-61.054604024065725,,,
-0.097173296472115,-18.585052808793876,,,
-0.11442396220762292,-17.37779825028555,,,
-0.1254165761585645,-16.442854336484636,,,
-0.013348719170268857,-22.29801421868502,,,
-0.16342709944481498,-17.139900070075054,,,
-0.18761836449124147,-16.308122874697563,,,
0.13866753305085636,-34.22440621129435,,,
-0.2648674190343636,-16.553944785759068,,,
0.1319735242078349,-29.10998252413348,,,
-0.010730429658407077,-21.46760029820766,,,
-0.1877486376028404,-15.357038749220255,,,
0.13853334349459825,-32.26823213300102,,,
-0.07751533266797536,-21.539997195478172,,,
-0.17965289830723646,-17.149124165016516,,,
-0.054904259316683565,-19.366397138089837,,,
0.11334392901399731,-31.238979799222072,,,
0.058726744263607744,-23.023863571234536,,,
0.050509642794028094,-25.90416656731922,,,
0.1456968341784912,-38.81470539305872,,,
-0.012272300070899213,-21.1485760949598,,,
-0.01673647762263614,-24.060442431345976,,,
-0.08520644972414011,-19.30345900736099,,,
-0.34496868132635866,-14.942205606832708,,,
-0.0802775567893888,-19.345196273187934,,,
0.13144546387141703,-32.697183285376425,,,
-0.25314228994868687,-15.371886036184112,,,
0.09789795834103816,-30.975968493726015,,,
-0.017737250766258428,-19.45661382871834,,,
-0.08629323195217767,-18.586547491550782,,,
-0.02487374671537872,-21.77581860280757,,,
0.13151843394581744,-36.725249786580555,,,
-0.047573760531436214,-19.647788794588017,,,
0.0587726081181155,-23.314331048499255,,,
0.0706168472246074,-25.876180288674988,,,
-0.15107939831357617,-18.232583164024163,,,
0.03617569397942489,-24.247153524334383,,,
-0.003655031200359611,-19.385523567669843,,,
-0.13196670162905522,-19.098889769047783,,,
0.029810525495265916,-23.063562917723935,,,
-0.04518509878583809,-19.754224428697707,,,
-0.06790449621008383,-15.96618893764138,,,
-0.18002127838206866,-15.2563436189632,,,
0.020402311285485236,-24.07661323617284,,,
-0.1536614064605933,-18.07033561863949,,,
-0.1172326806975781,-16.42347989110767,,,
-0.17029819389674247,-17.066748860114316,,,
-0.2348425653326856,-15.53537163532653,,,
-0.11546864411206766,-16.583252364965276,,,
0.03891640312984475,-24.26343005593465,,,
-0.2185949151002009,-15.231977764985746,,,
0.11326859904336034,-37.98792795131595,,,
0.006052452495366486,-20.63102260044406,,,
-0.06291074673742994,-19.321156775044184,,,
-0.10941670747634158,-16.331209910856487,,,
0.16360751164643844,-45.193756578948566,,,
-0.1984982098718652,-15.339227571869088,,,
0.02255465020873001,-22.789350642341944,,,
0.15536465970910046,-38.94084929947672,,,
-0.05322619561091955,-19.440039911149665,,,
-0.08502470345469221,-18.51923869446229,,,
-0.04516969988596444,-19.178260040798143,,,
0.03130944828122916,-27.164829590984386,,,
0.12046455887006575,-27.654318238214675,,,
0.0494295929113544,-23.37895214559591,,,
-0.2562540618660398,-19.39243835410349,,,
-0.15159272748520125,-16.706830510247787,,,
-0.03715851453101617,-20.263165721060794,,,
-0.23365642959490227,-15.326254795578198,,,
-0.06602526366203211,-18.002533140579676,,,
0.20829392573213326,-43.0119213630022,,,
-0.14442053404987576,-16.801457253817066,,,
0.11003876995291927,-29.976452208617406,,,
-0.21075518630153603,-15.922766718182604,,,
-0.03016518554658129,-19.205218517336064,,,
-0.11644126635397946,-18.95692801751369,,,
-0.25009181102831995,-15.32032552089088,,,
-0.03145839883437491,-20.071508406022875,,,
0.11213216907924552,-31.200081875740302,,,
0.048299794626269474,-23.62987592539948,,,
0.058171238284977986,-25.07347357660727,,,
-0.1007357773478341,-18.224690390489915,,,
-0.03951925153294289,-18.70392576556509,,,
-0.02503844765397617,-22.70993228851025,,,
0.05817243474846644,-26.257414825414912,,,
0.11134466676118446,-29.739512062911356,,,
-0.1559549694155751,-17.782634358682067,,,
0.13968392042134872,-30.03525543100038,,,
-0.17111432115241723,-18.2345467299908,,,
-0.10366084389571775,-18.26920770355248,,,
-0.20037505569216843,-15.625113631761383,,,
-0.03652163011075817,-20.709649330242634,,,
-0.08909440844790346,-18.462652485694612,,,
-0.20175207241961002,-16.476958939408977,,,
-0.09673266435283756,-19.794457728534525,,,
-0.02057163112689014,-20.515199322301594,,,
-0.12013999885643714,-16.50840991078016,,,
0.040633394509290446,-27.740449172162375,,,
-0.2047161443775469,-15.86424794798156,,,
0.06716839461452426,-29.0612273026721,,,
-0.06119816607413637,-18.695811917760757,,,
0.00013115379217906628,-21.434409141737238,,,
-0.16357352240921083,-15.865165650820188,,,
-0.020949371242065976,-19.485252142095053,,,
-0.09356171765847364,-18.372511288603548,,,
0.06796431709337689,-29.536386645453085,,,
-0.2728085538987253,-15.564151622772211,,,
0.1172004988922603,-28.46961235033873,,,
-0.19753147264251766,-15.873005727064875,,,
0.10680278715434866,-26.39701050268294,,,
0.044264423815036015,-25.238251932389893,,,
-0.12715942137374964,-17.280158325169147,,,
0.1838261606886,-36.97752587491706,,,
-0.22826700557834342,-15.632267404794973,,,
-0.013977040970470195,-20.12023966716166,,,
-0.06742266043074809,-19.471316088264686,,,
0.023430999225697993,-21.546508108247632,,,
-0.0172556879087068,-20.122882954126815,,,
0.02262749367703499,-23.978254009180024,,,
0.008039306212109668,-24.549982210388663,,,
-0.019068411211167643,-21.33657879803706,,,
-0.2433552153132113,-17.26061094721731,,,
-0.04760791290899422,-19.117867356164673,,,
0.06532346738266413,-27.25314212009924,,,
-0.1636925757857998,-16.057661726955992,,,
-0.06920017886937865,-20.33885894258905,,,
-0.2091746445565152,-16.690738456216348,,,
-0.09965104796378639,-17.18324082107032,,,
-0.2614882559571577,-15.063768250488195,,,
0.08360737731950689,-26.915812398376133,,,
-0.2507307410614323,-15.60028374388401,,,
-0.10854085986245963,-19.22338392901024,,,
0.05463313958291404,-25.568810753836853,,,
0.053617809537318546,-24.903735393194623,,,
0.05097009356150606,-25.207287502374356,,,
0.061437307501570025,-24.37196075788556,,,
-0.00505008145438729,-21.306182178052776,,,
0.042796335557415174,-23.93445432714241,,,
-0.06711037515040456,-19.638234786519305,,,
-0.046664660383819855,-19.48041372506884,,,
-0.2498304551800463,-15.576254696843595,,,
-0.032438880578474945,-19.62161077881218,,,
0.08906271826904981,-30.42361168377257,,,
-0.1522821444380531,-16.362555965083885,,,
-0.13830013354544773,-16.786695534925816,,,
-0.030756588105821436,-19.324707267097146,,,
0.07567953797821442,-26.903821053287288,,,
0.09619777933529343,-26.919473539638087,,,
-0.22942561951440743,-15.386288170352113,,,
0.006823731534735942,-20.649041278495893,,,
-0.15565492905646117,-17.386415736940112,,,
0.025120293900861897,-20.089361988303438,,,
-0.3231238494884477,-15.467713477226077,,,
0.06373557322361761,-28.251135965076543,,,
-0.13796622025951885,-16.628399279158884,,,
-0.049898831836825,-21.16407101801061,,,
-0.02024685313060249,-23.046107183225043,,,
-0.206350750562251,-17.35015723299153,,,
0.015226854068376412,-22.115511771449288,,,
-0.11025605697243064,-19.551620570258383,,,
-0.1446537959380245,-17.546077829268494,,,
0.04066645306046869,-25.139631732280236,,,
-0.04537543655305761,-17.833826035683998,,,
-0.14840832454082867,-16.78511781685731,,,
0.061844490848461345,-24.90719106336761,,,
-0.11032550161991606,-16.331136588587007,,,
-0.07769766615047698,-19.12451736267947,,,
0.0415858476824862,-26.207543514920864,,,
0.062325474546705756,-25.811810579587878,,,
0.08487885493589138,-25.832134026622573,,,
0.13724590838311893,-33.189534531166615,,,
-0.037606054828321245,-19.854899332516673,,,
-0.15514471114203432,-17.126611287034304,,,
0.14460371013212686,-31.835609019917744,,,
0.11776278022487773,-28.148657678390645,,,
-0.0652561243226992,-19.011579419711516,,,
0.03209195801242044,-26.002867228573916,,,
-0.041637303262099384,-17.70646172450645,,,
-0.2928504943942694,-15.134934295762747,,,
0.04185799007112811,-27.210973047390514,,,
0.012855739064808115,-20.909804187170064,,,
-0.04524732666882437,-19.605235048343932,,,
0.13840206240582056,-28.886323344013814,,,
0.12336996118854801,-32.40474510738532,,,
-0.09788100976105696,-17.86805432963883,,,
-0.1658800910434391,-17.70108848189256,,,
-0.22990515444501247,-15.637433977796412,,,
-0.031374704791121276,-18.821563972645492,,,
-0.05981948323060933,-18.247738860348292,,,
0.003716876733847752,-22.272579617408343,,,
-0.058932957318267254,-20.730197834263983,,,
-0.11119320023492871,-19.316679441451534,,,
-0.09808956824713436,-18.19564800564629,,,
-0.2776149018401903,-14.71790921754171,,,
0.09378862949907846,-32.80366061468356,,,
-0.11090844967730507,-20.044124653641774,,,
0.036584807590100486,-22.688988531437317,,,
-0.12890144082116128,-16.06488022554385,,,
-0.05380029777378295,-19.83252923136966,,,
0.03744465043431129,-24.00560925075397,,,
-0.1235633304896824,-17.445541026063417,,,
-0.16785052306399342,-16.75328529363433,,,
0.2158951073157347,-47.04362436392688,,,
-0.07713353499243063,-18.91698182796783,,,
0.044744194568449344,-22.64751924328704,,,
-0.01681742995371807,-20.6589848960675,,,
-0.08874766900902904,-18.382930514532564,,,
0.10710877511096331,-24.766190433006688,,,
-0.006868517567012323,-20.339235225054093,,,
-0.04279612844024566,-20.766388462850976,,,
-0.2803931637567337,-15.043748854976599,,,
0.003582919546340086,-23.230960744095952,,,
0.039593267642148905,-24.938829433887417,,,
-0.005964360843351057,-21.398303582101256,,,
-0.04745952348417731,-18.802729425218992,,,
0.09936235033224694,-25.90848517419563,,,
0.028932788363194774,-23.084193441799783,,,
0.002573546023198762,-25.60456398396648,,,
0.08551715733486019,-25.4469959144781,,,
0.04808880163251112,-22.681207488059144,,,
-0.2312277475424037,-17.870059696603107,,,
-0.021750910828818252,-21.54913616348128,,,
-0.1418292741755012,-16.28320102179014,,,
-0.242977647825905,-15.337951562666099,,,
-0.041957793250540235,-19.487372290090224,,,
-0.2888895214241961,-15.384735147078757,,,
-0.04540585320663524,-18.266828328627966,,,
-0.4309789702691663,-14.35672714006892,,,
-0.21803817716080304,-16.84850240626268,,,
-0.07761747676285835,-20.994675796567154,,,
-0.0537684757089094,-19.842086837133138,,,
-0.1031580423113197,-19.10540095571179,,,
-0.16552002947929242,-17.321493982640327,,,
-0.22899159857482854,-15.860481751742363,,,
0.137935057264015,-31.94286973795819,,,
-0.12591654230412777,-19.49291804956508,,,
-0.05111213404313087,-20.4230278371296,,,
0.1722065491452687,-45.316594943626114,,,
-0.2817504384018962,-15.340676621635453,,,
-0.31428309915832,-14.759331788252716,,,
-0.1420887656146391,-17.333730100645855,,,
-0.0655314021704207,-18.518596292587112,,,
-0.1847338083346395,-16.524418932203623,,,
-0.08134531977443175,-17.945655287679866,,,
-0.061494757070335325,-20.72405768206858,,,
-0.29142833281050523,-15.032729803892003,,,
0.026790108578854242,-19.865853018303653,,,
-0.2675356542594292,-16.72013749579357,,,
0.03927257491059494,-31.97995735150501,,,
-0.041191047272729604,-20.364212511362794,,,
0.20984280386864604,-43.49720349068381,,,
0.05777029932863644,-25.057728953016586,,,
-0.08422869256589391,-18.94573148556946,,,
0.008037593637204589,-20.80433674469758,,,
-0.02181544386644436,-20.077158241164128,,,
-0.1404684190465988,-18.220040409625287,,,
-0.18225932241924572,-15.938532061627377,,,
0.080918660954971,-25.058585801195406,,,
0.11747334548794029,-26.37943465699684,,,
-0.07404368506109422,-19.623124263186117,,,
-0.07079228995246399,-19.25342100169969,,,
-0.09529582854698326,-18.199951680486095,,,
0.0900082859921049,-28.066137826361825,,,
0.07316830738914465,-27.160175658386624,,,
-0.1651705895705028,-17.68276618476003,,,
-0.1289574732400235,-19.596450461675065,,,
-0.09464273389087186,-16.991537369092924,,,
0.006920217134326493,-23.113660482621654,,,
0.0320738021137092,-26.485332297306098,,,
0.09042891487722192,-26.785609597379377,,,
-0.0581199485756825,-20.109426793365976,,,
-0.17411946648091384,-16.891383844708802,,,
0.028195998343877773,-22.793039226046034,,,
0.011974512478919926,-21.57846380326645,,,
-0.09338943809675361,-18.73321301038822,,,
