0,1,2
1.0587911840678754e-21,0.0,0.0
0.00013873377808152693,0.05571677516744844,0.07771876389465544
0.00034691595636882,0.10844093650618661,0.1552881459982436
0.0006439968717203396,0.16258470979245088,0.2344847952517708
0.0009408369716910794,0.20996791738492937,0.3016484423075978
0.0011468532812244708,0.24309992134511582,0.34682324305915996
